wall_time_unix,wall_time_local,gnss_time_gpst,gnss_lat_deg,gnss_lon_deg,gnss_h_m,tca_time,tca_lat_deg,tca_lon_deg,tca_h_m
1787575689.486,2026-08-24 17:48:09,2021-06-19 10:10:55.000,37.3529257900,-121.9157731000,20.5450,555055.482000,37.3529270000,-121.9157691000,21.8380
1787575689.586,2026-08-24 17:48:09,2021-06-19 10:10:55.100,37.3529303100,-121.9157731500,20.6470,555055.582000,37.3529314000,-121.9157692000,21.8280
1787575689.687,2026-08-24 17:48:09,2021-06-19 10:10:55.200,37.3529347900,-121.9157729400,20.7310,555055.682000,37.3529359000,-121.9157692000,21.8160
1787575689.788,2026-08-24 17:48:09,2021-06-19 10:10:55.300,37.3529391400,-121.9157728700,20.7360,555055.787000,37.3529407000,-121.9157693000,21.8060
1787575689.889,2026-08-24 17:48:09,2021-06-19 10:10:55.400,37.3529435400,-121.9157728400,20.7890,555055.887000,37.3529451000,-121.9157693000,21.8020
1787575689.990,2026-08-24 17:48:09,2021-06-19 10:10:55.500,37.3529482000,-121.9157727600,20.7640,555055.987000,37.3529496000,-121.9157693000,21.7950
1787575690.091,2026-08-24 17:48:10,2021-06-19 10:10:55.600,37.3529532000,-121.9157726500,20.8350,555056.087000,37.3529540000,-121.9157693000,21.7810
1787575690.192,2026-08-24 17:48:10,2021-06-19 10:10:55.700,37.3529578700,-121.9157725300,20.8290,555056.187000,37.3529586000,-121.9157694000,21.7810
1787575690.292,2026-08-24 17:48:10,2021-06-19 10:10:55.800,37.3529620600,-121.9157725600,20.7840,555056.287000,37.3529630000,-121.9157694000,21.7660
1787575690.393,2026-08-24 17:48:10,2021-06-19 10:10:55.900,37.3529665700,-121.9157725700,20.7220,555056.392000,37.3529677000,-121.9157695000,21.7560
1787575690.494,2026-08-24 17:48:10,2021-06-19 10:10:56.000,37.3529712700,-121.9157725300,20.5930,555056.492000,37.3529723000,-121.9157695000,21.7410
1787575690.595,2026-08-24 17:48:10,2021-06-19 10:10:56.100,37.3529760000,-121.9157726800,20.6270,555056.593000,37.3529768000,-121.9157696000,21.7300
1787575690.695,2026-08-24 17:48:10,2021-06-19 10:10:56.200,37.3529804000,-121.9157727700,20.5610,555056.693000,37.3529814000,-121.9157696000,21.7260
1787575690.796,2026-08-24 17:48:10,2021-06-19 10:10:56.300,37.3529847500,-121.9157728300,20.4280,555056.793000,37.3529859000,-121.9157696000,21.7070
1787575690.896,2026-08-24 17:48:10,2021-06-19 10:10:56.400,37.3529893600,-121.9157727600,20.2910,555056.893000,37.3529904000,-121.9157696000,21.6980
1787575690.997,2026-08-24 17:48:10,2021-06-19 10:10:56.500,37.3529939200,-121.9157730800,20.0400,555056.993000,37.3529949000,-121.9157696000,21.6790
1787575691.099,2026-08-24 17:48:11,2021-06-19 10:10:56.700,37.3530028500,-121.9157733500,20.0080,555057.098000,37.3529996000,-121.9157697000,21.6650
1787575691.300,2026-08-24 17:48:11,2021-06-19 10:10:56.800,37.3530072900,-121.9157730100,20.1670,555057.298000,37.3530087000,-121.9157698000,21.6290
1787575691.400,2026-08-24 17:48:11,2021-06-19 10:10:56.900,37.3530117200,-121.9157727300,20.3260,555057.398000,37.3530131000,-121.9157699000,21.6120
1787575691.501,2026-08-24 17:48:11,2021-06-19 10:10:57.000,37.3530161800,-121.9157729100,20.3950,555057.498000,37.3530176000,-121.9157699000,21.5960
1787575691.601,2026-08-24 17:48:11,2021-06-19 10:10:57.100,37.3530208500,-121.9157725800,20.5710,555057.598000,37.3530221000,-121.9157700000,21.5890
1787575691.702,2026-08-24 17:48:11,2021-06-19 10:10:57.200,37.3530253100,-121.9157722700,20.6880,555057.703000,37.3530268000,-121.9157701000,21.5880
1787575691.803,2026-08-24 17:48:11,2021-06-19 10:10:57.300,37.3530293900,-121.9157720300,20.8340,555057.798000,37.3530310000,-121.9157701000,21.5780
1787575691.903,2026-08-24 17:48:11,2021-06-19 10:10:57.400,37.3530338900,-121.9157719100,20.9420,555057.903000,37.3530357000,-121.9157701000,21.5760
1787575692.004,2026-08-24 17:48:12,2021-06-19 10:10:57.500,37.3530386500,-121.9157720100,20.9850,555058.003000,37.3530402000,-121.9157702000,21.5740
1787575692.105,2026-08-24 17:48:12,2021-06-19 10:10:57.600,37.3530430300,-121.9157718800,21.0470,555058.103000,37.3530447000,-121.9157702000,21.5710
1787575692.206,2026-08-24 17:48:12,2021-06-19 10:10:57.700,37.3530471200,-121.9157717000,21.1010,555058.204000,37.3530493000,-121.9157702000,21.5710
1787575692.307,2026-08-24 17:48:12,2021-06-19 10:10:57.800,37.3530511600,-121.9157715100,21.1680,555058.304000,37.3530538000,-121.9157702000,21.5720
1787575692.408,2026-08-24 17:48:12,2021-06-19 10:10:57.900,37.3530557900,-121.9157712100,21.2450,555058.404000,37.3530583000,-121.9157703000,21.5740
1787575692.508,2026-08-24 17:48:12,2021-06-19 10:10:58.000,37.3530606900,-121.9157713900,21.2840,555058.504000,37.3530628000,-121.9157703000,21.5670
1787575692.609,2026-08-24 17:48:12,2021-06-19 10:10:58.100,37.3530650100,-121.9157714400,21.3890,555058.609000,37.3530675000,-121.9157704000,21.5680
1787575692.710,2026-08-24 17:48:12,2021-06-19 10:10:58.200,37.3530694800,-121.9157712900,21.3820,555058.709000,37.3530720000,-121.9157704000,21.5630
1787575692.811,2026-08-24 17:48:12,2021-06-19 10:10:58.300,37.3530735000,-121.9157711500,21.3360,555058.809000,37.3530765000,-121.9157705000,21.5640
1787575692.912,2026-08-24 17:48:12,2021-06-19 10:10:58.400,37.3530782700,-121.9157711700,21.3500,555058.909000,37.3530811000,-121.9157705000,21.5650
1787575693.013,2026-08-24 17:48:13,2021-06-19 10:10:58.500,37.3530828300,-121.9157715400,21.3010,555059.009000,37.3530858000,-121.9157706000,21.5630
1787575693.113,2026-08-24 17:48:13,2021-06-19 10:10:58.600,37.3530873400,-121.9157714800,21.2640,555059.109000,37.3530905000,-121.9157706000,21.5680
1787575693.214,2026-08-24 17:48:13,2021-06-19 10:10:58.700,37.3530922100,-121.9157714400,21.1920,555059.214000,37.3530955000,-121.9157706000,21.5560
1787575693.315,2026-08-24 17:48:13,2021-06-19 10:10:58.800,37.3530967700,-121.9157716000,21.1370,555059.314000,37.3531003000,-121.9157706000,21.5510
1787575693.416,2026-08-24 17:48:13,2021-06-19 10:10:58.900,37.3531018300,-121.9157718400,21.0860,555059.414000,37.3531053000,-121.9157706000,21.5560
1787575693.516,2026-08-24 17:48:13,2021-06-19 10:10:59.000,37.3531068600,-121.9157720200,20.8970,555059.514000,37.3531104000,-121.9157706000,21.5420
1787575693.617,2026-08-24 17:48:13,2021-06-19 10:10:59.100,37.3531116500,-121.9157718800,20.7780,555059.614000,37.3531156000,-121.9157707000,21.5380
1787575693.718,2026-08-24 17:48:13,2021-06-19 10:10:59.200,37.3531164400,-121.9157719800,20.6330,555059.719000,37.3531211000,-121.9157707000,21.5260
1787575693.820,2026-08-24 17:48:13,2021-06-19 10:10:59.300,37.3531213500,-121.9157724200,20.4580,555059.819000,37.3531264000,-121.9157707000,21.5190
1787575693.920,2026-08-24 17:48:13,2021-06-19 10:10:59.400,37.3531268200,-121.9157725800,20.3390,555059.915000,37.3531315000,-121.9157707000,21.5070
1787575694.023,2026-08-24 17:48:14,2021-06-19 10:10:59.600,37.3531380000,-121.9157724800,20.4460,555060.020000,37.3531373000,-121.9157707000,21.4950
1787575694.123,2026-08-24 17:48:14,2021-06-19 10:10:59.700,37.3531435300,-121.9157723300,20.4970,555060.120000,37.3531431000,-121.9157708000,21.4860
1787575694.232,2026-08-24 17:48:14,2021-06-19 10:10:59.800,37.3531493800,-121.9157723100,20.5730,555060.230000,37.3531496000,-121.9157708000,21.4790
1787575694.332,2026-08-24 17:48:14,2021-06-19 10:10:59.900,37.3531555300,-121.9157721100,20.6520,555060.335000,37.3531560000,-121.9157709000,21.4720
1787575694.434,2026-08-24 17:48:14,2021-06-19 10:11:00.000,37.3531618200,-121.9157722200,20.6650,555060.435000,37.3531622000,-121.9157709000,21.4620
1787575694.536,2026-08-24 17:48:14,2021-06-19 10:11:00.100,37.3531682200,-121.9157721300,20.7180,555060.535000,37.3531685000,-121.9157709000,21.4550
1787575694.637,2026-08-24 17:48:14,2021-06-19 10:11:00.200,37.3531746100,-121.9157720200,20.6940,555060.635000,37.3531750000,-121.9157708000,21.4580
1787575694.738,2026-08-24 17:48:14,2021-06-19 10:11:00.300,37.3531815900,-121.9157721400,20.7610,555060.740000,37.3531821000,-121.9157709000,21.4500
1787575694.839,2026-08-24 17:48:14,2021-06-19 10:11:00.400,37.3531884200,-121.9157721100,20.7850,555060.835000,37.3531887000,-121.9157709000,21.4460
1787575694.939,2026-08-24 17:48:14,2021-06-19 10:11:00.500,37.3531957400,-121.9157722400,20.6330,555060.935000,37.3531958000,-121.9157708000,21.4490
1787575695.040,2026-08-24 17:48:15,2021-06-19 10:11:00.600,37.3532030000,-121.9157720800,20.6260,555061.035000,37.3532032000,-121.9157708000,21.4420
1787575695.140,2026-08-24 17:48:15,2021-06-19 10:11:00.700,37.3532106600,-121.9157723200,20.5780,555061.140000,37.3532110000,-121.9157708000,21.4320
1787575695.241,2026-08-24 17:48:15,2021-06-19 10:11:00.800,37.3532184600,-121.9157725800,20.5770,555061.240000,37.3532188000,-121.9157709000,21.4130
1787575695.342,2026-08-24 17:48:15,2021-06-19 10:11:00.900,37.3532266600,-121.9157724800,20.4850,555061.340000,37.3532269000,-121.9157708000,21.4060
1787575695.442,2026-08-24 17:48:15,2021-06-19 10:11:01.000,37.3532353300,-121.9157725900,20.3090,555061.440000,37.3532352000,-121.9157709000,21.3980
1787575695.543,2026-08-24 17:48:15,2021-06-19 10:11:01.100,37.3532440600,-121.9157725700,20.2610,555061.545000,37.3532442000,-121.9157709000,21.3890
1787575695.643,2026-08-24 17:48:15,2021-06-19 10:11:01.200,37.3532529900,-121.9157729600,20.1610,555061.645000,37.3532530000,-121.9157709000,21.3740
1787575695.744,2026-08-24 17:48:15,2021-06-19 10:11:01.300,37.3532621700,-121.9157729100,20.0350,555061.746000,37.3532621000,-121.9157709000,21.3620
1787575695.845,2026-08-24 17:48:15,2021-06-19 10:11:01.400,37.3532714600,-121.9157729600,19.8990,555061.841000,37.3532711000,-121.9157710000,21.3480
1787575695.945,2026-08-24 17:48:15,2021-06-19 10:11:01.500,37.3532811900,-121.9157733100,19.6690,555061.946000,37.3532812000,-121.9157710000,21.3350
1787575696.046,2026-08-24 17:48:16,2021-06-19 10:11:01.600,37.3532911700,-121.9157734300,19.5330,555062.046000,37.3532911000,-121.9157709000,21.3190
1787575696.146,2026-08-24 17:48:16,2021-06-19 10:11:01.700,37.3533017100,-121.9157736000,19.4150,555062.146000,37.3533013000,-121.9157710000,21.2950
1787575696.247,2026-08-24 17:48:16,2021-06-19 10:11:01.800,37.3533121200,-121.9157733000,19.5780,555062.251000,37.3533123000,-121.9157710000,21.2820
1787575696.347,2026-08-24 17:48:16,2021-06-19 10:11:01.900,37.3533229700,-121.9157731400,19.7340,555062.346000,37.3533226000,-121.9157711000,21.2510
1787575696.448,2026-08-24 17:48:16,2021-06-19 10:11:02.000,37.3533341800,-121.9157732100,19.8030,555062.446000,37.3533336000,-121.9157711000,21.2400
1787575696.549,2026-08-24 17:48:16,2021-06-19 10:11:02.100,37.3533459000,-121.9157729300,20.0160,555062.551000,37.3533454000,-121.9157711000,21.2280
1787575696.650,2026-08-24 17:48:16,2021-06-19 10:11:02.200,37.3533577400,-121.9157729600,20.1720,555062.651000,37.3533570000,-121.9157711000,21.2130
1787575696.750,2026-08-24 17:48:16,2021-06-19 10:11:02.300,37.3533693000,-121.9157727900,20.2940,555062.751000,37.3533689000,-121.9157712000,21.2010
1787575696.851,2026-08-24 17:48:16,2021-06-19 10:11:02.400,37.3533816700,-121.9157725600,20.4240,555062.851000,37.3533810000,-121.9157712000,21.1880
1787575696.952,2026-08-24 17:48:16,2021-06-19 10:11:02.500,37.3533942700,-121.9157724700,20.4450,555062.951000,37.3533934000,-121.9157712000,21.1810
1787575697.052,2026-08-24 17:48:17,2021-06-19 10:11:02.600,37.3534074900,-121.9157723800,20.6240,555063.051000,37.3534060000,-121.9157712000,21.1700
1787575697.154,2026-08-24 17:48:17,2021-06-19 10:11:02.700,37.3534205200,-121.9157724500,20.7130,555063.156000,37.3534200000,-121.9157712000,21.1640
1787575697.255,2026-08-24 17:48:17,2021-06-19 10:11:02.800,37.3534334300,-121.9157722700,20.7540,555063.251000,37.3534321000,-121.9157712000,21.1640
1787575697.355,2026-08-24 17:48:17,2021-06-19 10:11:02.900,37.3534469400,-121.9157720300,20.8170,555063.356000,37.3534463000,-121.9157712000,21.1720
1787575697.456,2026-08-24 17:48:17,2021-06-19 10:11:03.000,37.3534608200,-121.9157722600,20.8270,555063.456000,37.3534601000,-121.9157712000,21.1650
1787575697.557,2026-08-24 17:48:17,2021-06-19 10:11:03.100,37.3534750200,-121.9157723100,20.9330,555063.557000,37.3534742000,-121.9157712000,21.1640
1787575697.657,2026-08-24 17:48:17,2021-06-19 10:11:03.200,37.3534891500,-121.9157722100,20.9160,555063.657000,37.3534889000,-121.9157712000,21.1620
1787575697.758,2026-08-24 17:48:17,2021-06-19 10:11:03.300,37.3535037000,-121.9157720800,20.8530,555063.757000,37.3535035000,-121.9157712000,21.1500
1787575697.858,2026-08-24 17:48:17,2021-06-19 10:11:03.400,37.3535182500,-121.9157720900,20.8250,555063.857000,37.3535179000,-121.9157712000,21.1500
1787575697.959,2026-08-24 17:48:17,2021-06-19 10:11:03.500,37.3535335300,-121.9157726000,20.7580,555063.957000,37.3535335000,-121.9157712000,21.1340
1787575698.060,2026-08-24 17:48:18,2021-06-19 10:11:03.600,37.3535490200,-121.9157725300,20.7400,555064.057000,37.3535485000,-121.9157712000,21.1340
1787575698.161,2026-08-24 17:48:18,2021-06-19 10:11:03.700,37.3535646400,-121.9157724900,20.6510,555064.162000,37.3535654000,-121.9157712000,21.1220
1787575698.262,2026-08-24 17:48:18,2021-06-19 10:11:03.800,37.3535801700,-121.9157723800,20.6190,555064.262000,37.3535813000,-121.9157711000,21.1210
